segment_id,osm_id,osm_name,osm_type,start_lat,start_long,end_lat,end_long,x,y,distance_1,distance_2,distance_3,distance_4,distance_5,distance_6,distance_7,distance_8,distance_9,distance_10,order_list_of_workers,assigned_points
399,86188036,,tertiary,12.786187683,101.027306806,12.7827669914,101.02466625,720072.292983,1414353.14938,52655.5864887,32662.5508711,57424.6162672,9829.05993757,78835.0219059,75446.2969775,38547.8911033,60309.6796435,18521.5069375,73352.2005539,4;9;2;7;1;3;8;10;6;5,4
402,86188036,,tertiary,12.7741243514,101.024885891,12.7726001353,101.020659676,719819.83281,1413016.31802,53850.1447983,34018.4454656,58775.9143934,8966.94719819,80194.4518733,76763.5344035,39825.6338454,61624.8141794,19659.3989042,74494.7787646,4;9;2;7;1;3;8;10;6;5,4
403,86188036,,tertiary,12.7726001353,101.020659676,12.7682944348,101.019544838,719362.181248,1412844.08414,54272.3006612,34307.5902737,59077.5132129,8479.71146561,80433.4434668,77114.0881894,39926.6146905,61766.690793,19658.5059337,74934.2453608,4;9;2;7;1;3;8;10;6;5,4
405,86188036,,tertiary,12.7638382717,101.018785972,12.7611585921,101.021911418,719166.248514,1411873.02667,55150.5932625,35295.1840921,60062.3726957,7922.82434191,81423.0471823,78076.0912006,40860.2284646,62724.3189336,20510.3523937,75775.7803505,4;9;2;7;1;3;8;10;6;5,4
407,86188036,,tertiary,12.7598621602,101.026321486,12.7577775361,101.030228353,719988.077257,1411439.46684,54982.3792338,35499.7705856,60235.0029797,8575.77579054,81730.2103568,78125.1572103,41409.4013589,63209.5614298,21192.784347,75536.8806018,4;9;2;7;1;3;8;10;6;5,4
413,86188036,,tertiary,12.73944125,101.043676122,12.7361478,101.0460913,721890.704952,1409194.72445,55666.0211027,37279.7491281,61888.6869294,10174.952655,83709.530377,79425.8370112,43949.1113289,65605.4751266,23979.3784729,75969.0635132,4;9;2;7;1;3;8;10;6;5,4
426,93041434,พรประภานิมิต 22,tertiary,12.9324013,100.9395872,12.9287583576,100.937117694,710424.669298,1430457.58579,49670.2172374,23952.5919408,47086.5986982,21318.3986045,65414.8939794,66857.5013523,22111.4551141,44332.4587112,2369.56044595,70781.7240214,9;4;7;2;8;3;1;5;6;10,9
434,93172323,,tertiary,12.9389883481,100.972152365,12.9434553,100.9726487,713953.280699,1431213.42145,46239.1193578,20829.7108002,44522.3694631,22148.4132285,63630.2518003,64097.7396372,21136.5503121,43308.9070964,1323.62144678,67384.7627865,9;2;7;4;8;3;1;5;6;10,9
435,93172721,พรประภานิมิต 34,tertiary,12.9212398,100.9638565,12.9170259325,100.962278891,713068.032977,1429242.71486,48024.9809897,22856.6900329,46665.6522615,20109.9130548,65770.1015275,66207.9702774,23108.6649851,45318.1616202,2117.54994119,69196.8505888,9;4;2;7;8;3;1;5;6;10,9
438,93172721,พรประภานิมิต 34,tertiary,12.9124826327,100.968506047,12.9080787513,100.967933145,713580.108284,1428277.6546,48120.0957878,23227.8158032,47234.5369789,19190.1117602,66555.5619604,66688.8171299,24068.5905799,46257.1855749,3181.62005161,69307.4426527,9;4;2;7;8;3;1;5;6;10,9
439,93172721,พรประภานิมิต 34,tertiary,12.9080787513,100.967933145,12.9045912532,100.969494683,713521.66787,1427789.91133,48440.0888748,23636.2600245,47686.2082187,18699.0012432,67040.8956487,67120.1880471,24556.3451432,46746.989122,3635.44849587,69630.9830966,9;4;2;7;8;3;1;5;6;10,9
441,93553510,,tertiary,12.9789527,100.9593403,12.9751098389,100.957090256,712528.919606,1435624.56972,45427.6580056,19201.3078694,41659.7050829,26458.7488293,59845.5255547,61532.9652186,16753.1599766,38985.4901877,4310.62277768,66381.6894034,9;7;2;4;8;3;1;5;6;10,9
448,93572605,,tertiary,12.9668593781,100.951658295,12.9623470773,100.951451719,711705.598828,1434280.12291,46751.7661065,20625.1949393,43230.5533147,25101.8058363,61383.5545988,63091.3491928,18160.5984212,40396.0283484,3106.73641902,67750.6201877,9;7;2;4;8;3;1;5;6;10,9
450,93572605,,tertiary,12.9578389682,100.951208335,12.9539066465,100.951197726,711664.399527,1433281.69538,47237.312208,21233.6589259,44063.5933067,24103.4309838,62341.8548037,63884.8346498,19158.1246866,41393.8821392,2192.33765556,68277.7245274,9;7;2;4;8;3;1;5;6;10,9
454,93576486,Pattaya Bypass,tertiary,12.9891482963,100.93196229,12.9847648253,100.930842818,709549.661076,1436729.97561,47710.0507739,21287.0943459,42649.0944044,27636.6746048,59834.2720117,62687.590108,16121.9144266,38236.4832739,6231.38478529,68516.4281871,9;7;2;4;8;3;1;5;6;10,9
459,93576486,Pattaya Bypass,tertiary,12.9682466958,100.923457522,12.9641824717,100.921443152,708644.32251,1434410.38968,49463.427202,23160.3299735,45007.8110559,25418.3230473,62324.2296497,65007.6343549,18596.140742,40672.8387284,5049.18419902,70379.9830673,9;7;2;4;8;3;1;5;6;10,9
461,93576486,Pattaya Bypass,tertiary,12.9600967702,100.919474811,12.9560319554,100.917462045,708218.936754,1433505.41083,50229.6872648,23983.577498,45977.3819062,24577.1276229,63322.3482032,65964.384093,19582.0836013,41637.7406076,4928.08447842,71180.9834772,9;7;2;4;8;3;1;5;6;10,9
477,93678717,บายพาสชลบุรี-พัท,tertiary,12.8913555082,100.900838039,12.8871631089,100.902556878,706253.062356,1425884.69865,55585.622108,30097.9714769,53228.1393096,17576.8097966,71136.5267441,73036.3045151,27450.7164084,49489.0704383,8378.63567687,76742.0111858,9;4;7;2;8;3;1;5;6;10,9
482,93678717,บายพาสชลบุรี-พัท,tertiary,12.8704623108,100.909605706,12.8662851112,100.911362723,707221.910592,1423580.11852,56016.9009654,30990.1729697,54578.0615442,15086.6350708,72963.8169101,74246.31152,29455.1638126,51589.2336672,9440.22877075,77207.2701678,9;4;7;2;8;3;1;5;6;10,9
491,93678720,บายพาสชลบุรี-พัท,tertiary,12.9608804872,100.919421972,12.9649584419,100.921407268,708212.551262,1433592.07985,50198.6099878,23944.6448795,45914.278745,24663.8241646,63244.2045831,65904.2308923,19500.4583481,41553.5546734,4972.88568172,71145.5698835,9;7;2;4;8;3;1;5;6;10,9
500,93687097,,tertiary,12.9239721,101.0089012,12.9206165,101.0044514,717954.567709,1429582.95217,43774.3381082,19530.6671887,44022.7591415,21337.0968589,64227.5192243,63147.4056165,23184.4057229,44974.3834251,5595.86090866,64970.6351553,9;2;4;7;1;3;8;6;5;10,9
504,95458494,,tertiary,12.9836441439,100.999561162,12.9792582253,101.000361047,716889.17825,1436177.54173,41266.9025937,15325.9255502,38756.0173443,27490.4023294,58063.3235617,58367.0747819,16508.7374046,38338.837741,6461.60320626,62304.7863891,9;2;7;4;8;3;1;5;6;10,9
505,95458494,,tertiary,12.9792582253,101.000361047,12.9762907644,101.00353903,716979.779916,1435692.93349,41408.7603278,15566.7923647,39121.973844,27032.103544,58509.3611407,58698.3241432,17001.6604294,38826.3873883,6168.78057969,62469.6248106,9;2;7;4;8;3;1;5;6;10,9
509,95458494,,tertiary,12.9656372275,101.011770455,12.9594304,101.0139615,718229.705324,1434195.54057,41040.4184573,15714.7751098,39796.8004768,25851.359353,59666.6160862,59171.869282,18742.8285163,40386.4857965,6293.87672965,62176.9009265,9;2;7;4;3;8;1;6;5;10,9
512,95458511,,tertiary,13.0211598,100.9498556,13.020304978,100.954358231,711463.992498,1440286.65227,44658.6946844,18194.6637753,38711.3690006,31109.3519741,55823.9705479,58790.1973774,12239.6435294,34449.2960035,9047.35168161,65260.0949417,9;7;2;4;8;3;1;5;6;10,9
517,95458511,,tertiary,13.013643913,100.971049119,13.0105909242,100.97444427,713769.715504,1439472.78534,42773.4668966,16313.5583686,37848.6066355,30364.0147728,55802.6003945,57815.833889,12875.225746,35065.3021147,8236.30470504,63519.0707267,9;7;2;4;8;3;1;5;6;10,9
521,95458511,,tertiary,13.0007931866,100.983779719,12.9974943092,100.986928507,715161.992785,1438061.63855,42023.3432284,15689.7462692,38141.1329177,29088.1870003,56720.9157714,57972.9293548,14374.61984,36433.348283,7204.65602242,62911.9354053,9;7;2;4;8;3;1;5;6;10,9
524,95540781,,secondary,13.2227492,100.9630162,13.2183028535,100.962194186,712718.217609,1462602.68337,41662.6923782,23232.5557765,25407.3530846,53433.7683881,35246.3011366,44346.5631104,10290.5886185,12222.490662,31287.580174,58362.5345161,7;8;2;3;9;5;1;6;4;10,7
525,95540781,,secondary,13.2183028535,100.962194186,13.2153814537,100.959442153,712632.965163,1462110.01177,41658.4215491,22939.3883424,25620.5655891,52939.6386577,35708.187061,44646.2218096,9807.28732698,12721.5505234,30794.7941071,58488.7077144,7;8;2;3;9;5;1;6;4;10,7
528,95540781,,secondary,13.2126360266,100.95085131,13.2134453339,100.946365729,711408.248628,1461473.39578,42762.7575188,23387.5380026,26974.393176,52295.9808056,36905.8285603,46026.5069424,9376.39613839,13662.0312412,30183.0605227,59766.9036903,7;8;2;3;9;5;1;6;4;10,7
537,95907028,,tertiary,13.038129198,101.112168804,13.0400350642,101.108012503,729058.363187,1442305.09951,27642.2780435,3534.61267389,28065.1734101,37391.8342947,50095.4541179,46492.9441582,18470.4037295,34908.0205064,19762.3637767,48706.8469871,2;7;9;1;3;8;4;6;10;5,2
540,95907028,,tertiary,13.042835528,101.099660665,13.0429610076,101.095054257,727697.034041,1442814.6151,28641.9542773,3208.42677707,28013.8395698,37239.7818157,49676.3585099,46754.8829609,17053.6814868,33927.8631872,18951.0897815,49628.2659764,2;7;9;3;1;8;4;6;10;5,2
542,95907028,,tertiary,13.0430995439,101.090449149,13.0433123,101.0873229,726697.45162,1442835.57888,29542.5951153,3655.08425186,28351.5080784,36841.0376101,49744.9985157,47271.3212221,16222.1217156,33563.1439336,18179.9675872,50490.6096419,2;7;9;3;1;8;4;6;5;10,2
544,96489806,,tertiary,13.4582639726,101.169300154,13.4587077326,101.164708131,734853.136678,1488849.40827,38809.7783626,43444.2633823,19854.7959348,82962.7650732,4733.35880689,18564.6709314,42261.8160954,24057.6936063,61675.6986911,42021.9371484,5;6;3;8;1;10;7;2;9;4,5
556,96489806,,tertiary,13.4666622741,101.115381239,13.4678821,101.1100176,729005.354156,1489727.9034,42670.8958417,43898.6225749,22182.6056551,82384.2545691,3711.97416316,24391.6200945,40448.4857617,20327.0240295,60663.637043,47542.7263867,5;8;3;6;7;1;2;10;9;4,5
558,96489808,,primary,13.5397138827,101.147244517,13.5436627899,101.145019416,732385.450219,1497841.72303,47921.8555371,52135.7997262,29112.1417048,91040.8427958,5557.20393641,25117.9319369,49238.1739318,28786.1891984,69396.7745109,49185.6914627,5;6;8;3;1;10;7;2;9;4,5
560,96489808,,primary,13.5475445285,101.142656334,13.5518702,101.1400143,731881.094042,1498703.90856,48918.380486,52964.1784433,30048.7904778,91768.5765233,6374.61441006,26045.4856436,49848.298387,29204.809264,70083.5392644,50118.226361,5;6;8;3;1;7;10;2;9;4,5
564,96489825,,primary,13.5520378,101.139916,13.5559103115,101.137536924,731580.054758,1499198.53611,49495.3367245,53441.431742,30590.0871713,92185.8419242,6865.36748568,26589.0688959,50199.7449643,29451.2064624,70477.7542669,50663.4294006,5;6;8;3;1;7;10;2;9;4,5
567,96489825,,primary,13.5636732726,101.132809442,13.5694304,101.1292933,730799.428265,1500479.38922,50990.0839908,54686.3919068,31998.1505094,93274.1742545,8190.06940164,28004.1272007,51128.7167057,30131.0951127,71510.0041052,52079.4721843,5;6;8;3;1;7;10;2;9;4,5
568,96489826,ศุขประยูร,primary,13.4506003,101.175713,13.4549899142,101.174620414,735555.201171,1488007.46505,37733.6253058,42716.2011233,18942.9941723,82355.0419746,5828.56185942,17627.616022,41901.0734765,24143.4410109,61150.728966,40988.490797,5;6;3;8;1;10;7;2;9;4,5
570,96489826,ศุขประยูร,primary,13.4593698659,101.173487629,13.4618785,101.1729164,735305.5958,1488975.79055,38703.7281564,43634.6401982,19930.5853751,83211.2765034,4964.28093471,18183.8162992,42600.2453872,24496.7575185,61957.7435657,41700.2289762,5;6;3;8;1;10;7;2;9;4,5
577,101184076,,tertiary,13.3273274,101.3593212,13.3253099973,101.363335008,755573.543952,1474547.55156,19737.5535644,39266.6375472,19085.4322133,78718.7479372,29811.3780769,8648.11506465,47522.5709851,40024.9597213,60933.3672185,16973.6742718,6;10;3;1;5;2;8;7;9;4,6
586,101184076,,tertiary,13.3063233479,101.392014764,13.3038255045,101.395832549,759139.282135,1472256.79934,18197.6280134,40239.7813572,22090.395989,78916.9474416,34040.904615,12355.7467233,49742.2391238,43647.9781803,61959.6117436,12780.4017938,6;10;1;3;5;2;8;7;9;4,6
591,101184076,,tertiary,13.3026812402,101.41312068,13.3023250562,101.417540814,761430.916133,1471875.79337,18666.1409929,41756.2080461,24315.505403,80016.0576162,36131.3352254,14041.6096288,51705.2862344,45956.8753649,63453.4503702,10537.1996345,10;6;1;3;5;2;8;7;9;4,10
599,101184718,,tertiary,13.0463162872,101.134653954,13.0466218945,101.139195329,731490.204887,1443231.45571,25057.0914919,3744.64751176,26547.4643682,39378.2244823,49102.3175622,44504.4572601,20117.7618746,35091.5116375,22306.2558537,46145.8427278,2;7;9;1;3;8;4;6;10;5,2
600,101184718,,tertiary,13.0466218945,101.139195329,13.0464094042,101.143766305,731982.61086,1443269.42315,24604.4565058,4089.56207166,26407.4358065,39660.4134228,49065.2262671,44242.4079087,20541.1342933,35284.3268295,22743.9671827,45706.1496073,2;7;9;1;3;8;4;6;10;5,2
610,101185503,,tertiary,12.9842399301,100.98185922,12.9841842589,100.977296937,714967.868097,1436228.46293,42965.7162941,16832.6955483,39757.7635249,27244.934409,58532.3960529,59513.3034303,16179.5124881,38268.8792943,5439.56636823,63952.6671798,9;7;2;4;8;3;1;5;6;10,9
615,101312818,,tertiary,12.8250102006,100.961503411,12.8206417267,100.96077346,712893.886171,1418593.53493,54593.8464276,31537.5698399,56118.9933009,9488.63830033,76087.7380379,75141.0685734,33759.186325,55962.403318,12724.3456172,75704.4214877,4;9;2;7;1;8;3;6;10;5,4
621,103252319,,secondary,12.6231681953,100.93078792,12.6243569082,100.935102332,709724.811924,1396236.37644,73296.0671597,53133.134328,77935.6970723,13094.1886701,98566.4032049,96261.0385904,56240.4833165,78472.96202,35199.2333899,93723.3773226,4;9;2;7;1;3;8;10;6;5,4
630,103252319,,secondary,12.6510121388,100.958641748,12.6544153073,100.961669413,712728.349445,1399339.54568,69013.9149108,49187.7931043,73991.0952364,9890.74260228,94899.2853284,92158.6107566,53013.1441449,75206.2890378,31975.812433,89412.3141669,4;9;2;7;1;3;8;10;6;5,4
631,103252319,,secondary,12.6544153073,100.961669413,12.6578184711,100.96469711,713054.476484,1399718.54588,68515.3535733,48723.4098063,73525.6052495,9554.02830977,94463.1871902,91676.3560023,52630.0740601,74815.9747446,31599.4750347,88912.3154297,4;9;2;7;1;3;8;10;6;5,4
636,103252319,,secondary,12.6714333122,100.976802437,12.6757086029,100.977973022,714684.399975,1401613.859,66023.0415443,46412.514583,71205.1043741,8126.12131568,92292.2431524,89268.0282092,50744.9272218,72884.2002527,29772.0770495,86412.5478857,4;9;2;7;1;3;8;10;6;5,4
644,103478305,ศุขประยูร,trunk,13.3997994943,101.028415108,13.4020126227,101.032433059,719647.907327,1482250.03764,43645.3579324,37551.0349885,21962.1897596,73500.9858361,15675.0059211,32673.6659883,30518.0617806,8773.64123236,51415.5295567,53399.5683,8;5;3;7;6;2;1;9;10;4,8
647,103478305,ศุขประยูร,trunk,13.4048992379,101.041157637,13.4064670684,101.045480276,721023.599573,1482825.70382,42953.9057455,37803.0728242,21240.7447793,74233.2341049,14258.3423542,31297.6249866,31380.999664,9970.47719777,52189.2960252,52249.5090271,8;5;3;6;7;2;1;9;10;4,8
651,103478305,ศุขประยูร,trunk,13.4123353215,101.057935109,13.414365863,101.062054192,722834.165143,1483663.61358,42161.8315745,38300.3186525,20475.6394847,75310.5430802,12364.0916197,29506.5673783,32662.9390427,11712.4073413,53332.9776163,50788.8618597,8;5;3;6;7;2;1;10;9;4,8
654,103478308,ศุขประยูร,trunk,13.4453913,101.1584573,13.4441449252,101.154020649,733691.255555,1487414.58288,38156.2885304,41872.1958701,18619.4524314,81263.9841974,5325.99222352,19250.9058652,40437.956544,22273.8444363,59921.3192252,42320.3082523,5;3;6;8;1;7;2;10;9;4,5
658,103478309,ศุขประยูร,trunk,13.4243935,101.1093192,13.4262014752,101.113548063,728388.885168,1485044.91135,39336.3031983,39217.2099484,18214.3452505,77677.1055972,7984.5435491,24059.8432231,35905.7919551,16619.764412,55992.04979,46083.5314729,5;8;3;6;7;2;1;10;9;4,5
665,103478320,ศุขประยูร,trunk,13.4306796215,101.127391594,13.4297685,101.124835,730340.497803,1485757.33475,38677.6151809,39957.4933873,18002.065728,78811.333482,6705.12277477,22210.8889504,37390.2389049,18592.6409873,57249.2713266,44580.8992277,5;3;8;6;7;1;2;10;9;4,5
667,103478323,ศุขประยูร,trunk,13.4392588094,101.143960372,13.4413634865,101.148042642,732126.951893,1486722.24929,38422.5824308,41028.0829612,18316.7769472,80185.2706726,5631.57454791,20617.5797405,39071.7362422,20600.9018864,58736.1108647,43386.6892282,5;3;8;6;1;7;2;10;9;4,5
668,103478323,ศุขประยูร,trunk,13.4413634865,101.148042642,13.4436167484,101.152018046,732567.095305,1486959.00352,38375.1665373,41301.9430208,18426.9213154,80527.0936903,5452.34364979,20236.8303881,39490.1973119,21095.7651425,59106.4798161,43101.6198565,5;3;6;8;1;7;2;10;9;4,5
677,103478331,,secondary,13.469752123,101.092241484,13.4658764185,101.091890188,726496.393384,1490048.37623,44421.3354426,44278.2224649,23518.6949724,82209.6897901,5636.71247661,26887.4374332,39861.1619797,19021.7099885,60347.0092312,49913.1467051,5;8;3;6;7;2;1;10;9;4,5
682,103478331,,secondary,13.4494958349,101.099294337,13.4461700197,101.102401035,727279.333658,1487813.38961,42180.8354872,42010.90234,21175.8745729,80160.4575948,6287.02131561,25585.8232553,38029.6771826,17749.4819617,58365.585295,48223.1694508,5;8;3;6;7;2;1;10;9;4,5
687,103478334,ศุขประยูร,trunk,13.4455773,101.1588156,13.4454518794,101.163382625,733729.883954,1487435.50589,38153.9226276,41897.5087906,18632.6089669,81294.5797062,5321.65891833,19218.8249346,40475.3423203,22317.4469241,59954.4895004,42296.3372359,5;3;6;8;1;7;2;10;9;4,5
689,103478334,ศุขประยูร,trunk,13.4467770206,101.167767452,13.4488409808,101.171873688,734698.325869,1487576.78494,37779.1423478,42162.4939179,18613.0315163,81697.720418,5650.14205517,18321.8857374,41087.7221959,23192.6345676,60433.5749729,41516.9471819,5;6;3;8;1;7;10;2;9;4,5
690,103478334,ศุขประยูร,trunk,13.4488409808,101.171873688,13.4506578,101.1756952,735141.07359,1487809.10452,37761.1173067,42456.4680828,18787.8565695,82045.996054,5715.24202316,17962.9709388,41515.5642398,23689.3339049,60812.3880567,41246.8333276,5;6;3;8;1;10;7;2;9;4,5
691,103478335,,trunk,13.417216,101.0738899,13.4172812,101.0741001,724557.895464,1484218.14574,41309.9834241,38621.3409691,19719.7945352,76130.7814156,10777.0496986,27811.6568759,33717.4487267,13256.950438,54230.1494502,49348.8210745,5;8;3;6;7;2;1;10;9;4,5
692,103478336,,trunk,13.4271494,101.1164057,13.4272324,101.1166738,729153.880171,1485356.44771,39091.4110626,39528.2975759,18131.9014172,78148.5451992,7409.84073972,23334.3495605,36509.9492338,17410.3120267,56509.9538014,45501.9753709,5;8;3;6;7;1;2;10;9;4,5
698,103478341,ถนนศุขประยูร,trunk,13.4069763363,101.046797341,13.4051768669,101.042569543,721632.615016,1483060.59605,42647.6950034,37913.2463564,20934.0758219,74544.8505678,13649.8189673,30691.5616689,31758.5907222,10508.0819982,52522.0603497,51739.8401282,8;5;3;6;7;2;1;10;9;4,8
702,103478341,ถนนศุขประยูร,trunk,13.4004557647,101.029647366,13.397923712,101.02582518,719780.796757,1482323.75127,43588.2044948,37590.4495341,21899.9968581,73588.714974,15525.8704681,32540.1631125,30617.0376547,8901.29123662,51506.8268703,53292.8566507,8;5;3;7;6;2;1;9;10;4,8
710,103478348,,trunk,13.4242801,101.1093504,13.4241923,101.1091449,728392.372056,1485032.39172,39324.469752,39204.6551319,18201.7146972,77665.6264619,7994.55250147,24055.0851667,35895.8320282,16614.513818,55981.0175908,46075.4804893,5;8;3;6;7;2;1;10;9;4,5
711,103478350,,trunk,13.4297661,101.1244488,13.4298846,101.1247992,730022.61043,1485653.49765,38787.7558316,39842.662921,18031.6663668,78635.828348,6875.18745061,22511.0099237,37155.508992,18277.1580651,57052.8445189,44827.5347965,5;3;8;6;7;1;2;10;9;4,5
724,103478364,ศุขประยูร,trunk,13.4241923,101.1091449,13.4227718929,101.104773531,728370.195343,1485022.48568,39331.1381174,39194.982972,18203.8985892,77651.1920865,8012.64989232,24076.1295231,35877.6491796,16591.0875623,55965.2724046,46092.1170627,5;8;3;6;7;2;1;10;9;4,5
725,103478364,ศุขประยูร,trunk,13.4227718929,101.104773531,13.4216366627,101.10030584,727898.029637,1484861.26347,39514.0525336,39041.7482139,18300.6637966,77393.6285215,8360.93837238,24530.2199754,35537.7068579,16124.828986,55679.2821311,46466.7423134,5;8;3;6;7;2;1;10;9;4,5
729,103478366,ศุขประยูร,trunk,13.4182922138,101.07858885,13.4193418894,101.083078223,725065.888562,1484341.51624,41042.061039,38691.7264866,19492.2690856,76339.5833378,10354.278808,27312.3518675,34002.6730657,13695.7262758,54464.2143797,48915.1177859,5;8;3;6;7;2;1;10;9;4,5
739,103478375,ศุขประยูร,trunk,13.4465012172,101.167473533,13.4452758858,101.163051206,734666.759052,1487545.98401,37768.3740031,42127.5843876,18586.9205078,81659.2860735,5659.20196946,18343.8531173,41045.0701545,23149.1957382,60393.3778142,41529.4068403,5;6;3;8;1;7;10;2;9;4,5
755,114650780,,secondary,12.8674172123,101.024005366,12.8629031837,101.024210899,719643.256413,1423338.1805,46407.6689473,24281.7523674,49078.4593165,16227.9630847,70032.1159287,67639.05571,29639.922529,51318.3688061,10619.2604498,67487.8282836,9;4;2;7;1;3;8;10;6;5,9
764,114650780,,secondary,12.8317361537,101.005719813,12.8278559884,101.00335969,717688.934324,1419374.64556,50560.7196256,28691.3044395,53480.9386221,11817.0985524,74282.4593586,72053.8083543,33229.6388438,55159.8296443,12966.6447002,71571.7386476,4;9;2;7;1;3;8;10;6;5,4
773,114650780,,secondary,12.79460472,100.992179562,12.7900861465,100.992132001,716250.509564,1415254.82911,54512.9218878,33047.8499069,57841.5912465,7582.07603764,78601.7900911,76361.3052605,37189.1655782,59242.2642702,16462.6323512,75425.8264302,4;9;2;7;1;3;8;10;6;5,4
